-0.029999999999999943
2.046e9	0
2.068e9	4.835589941972898e-15
2.09e9	1.4354066985645865e-14
2.112e9	2.3674242424242312e-14
2.134e9	3.280224929709451e-14
2.156e9	4.174397031539869e-14
2.178e9	5.0505050505050283e-14
2.2e9	7.727272727272691e-14
2.222e9	8.100810081008067e-14
2.244e9	8.912655971479462e-14
2.266e9	9.708737864077629e-14
2.288e9	1.0052447552447509e-13
2.31e9	1.0389610389610347e-13
2.332e9	1.1149228130360164e-13
2.354e9	1.1045029736618477e-13
2.376e9	1.3047138047137994e-13
2.398e9	1.3761467889908205e-13
2.42e9	1.363636363636358e-13
2.442e9	1.4332514332514267e-13
2.464e9	1.4204545454545403e-13
2.486e9	1.4481094127111775e-13
2.508e9	1.4354066985645877e-13
2.53e9	1.3833992094861603e-13
2.552e9	1.37147335423197e-13
2.574e9	1.2820512820512768e-13
2.596e9	1.232665639445296e-13
2.618e9	1.184110007639415e-13
2.64e9	9.848484848484811e-14
2.662e9	9.767092411720478e-14
2.684e9	8.941877794336782e-14
2.706e9	8.499630450849935e-14
2.728e9	8.431085043988238e-14
2.75e9	7.636363636363612e-14
2.772e9	7.215007215007186e-14
2.794e9	6.442376521116657e-14
2.816e9	6.036931818181797e-14
2.838e9	5.285412262156428e-14
2.86e9	3.496503496503484e-14
2.882e9	3.122831367106166e-14
2.904e9	2.7548209366391093e-14
2.926e9	2.3923444976076473e-14
2.948e9	1.0176390773405664e-14
2.97e9	1.0101010101010067e-14
2.992e9	3.342245989304802e-15
3.014e9	0
-0.01999999999999994
1.716e9	0
1.738e9	3.4522439585730526e-14
1.76e9	7.95454545454541e-14
1.782e9	1.2345679012345607e-13
1.804e9	1.9955654101995454e-13
1.826e9	2.957283680175233e-13
1.848e9	4.274891774891747e-13
1.87e9	6.631016042780705e-13
1.892e9	8.456659619450259e-13
1.914e9	1.0710553814002012e-12
1.936e9	1.3636363636363514e-12
1.958e9	1.6394279877425934e-12
1.98e9	1.9090909090908967e-12
2.002e9	2.157842157842133e-12
2.024e9	2.509881422924882e-12
2.046e9	2.8299120234604246e-12
2.068e9	3.1576402321083548e-12
2.09e9	3.497607655502387e-12
2.112e9	3.844696969697006e-12
2.134e9	4.287722586691539e-12
2.156e9	4.573283858998239e-12
2.178e9	4.898989898989805e-12
2.2e9	5.23181818181821e-12
2.222e9	5.513051305130469e-12
2.244e9	5.7932263814617175e-12
2.266e9	6.041482789055716e-12
2.288e9	6.267482517482387e-12
2.31e9	6.536796536796709e-12
2.332e9	6.698113207546938e-12
2.354e9	6.860662701783962e-12
2.376e9	6.969696969696716e-12
2.398e9	7.03502919099245e-12
2.42e9	7.070247933884376e-12
2.442e9	7.0597870597867455e-12
2.464e9	7.0170454545455466e-12
2.486e9	6.96299275945281e-12
2.508e9	6.901913875598178e-12
2.53e9	6.822134387351701e-12
2.552e9	6.739811912225791e-12
2.574e9	6.6278166278164955e-12
2.596e9	6.471494607087623e-12
2.618e9	6.302521008403531e-12
2.64e9	6.121212121212076e-12
2.662e9	5.882794891059209e-12
2.684e9	5.666915052160905e-12
2.706e9	5.424981522542546e-12
2.728e9	5.150293255132028e-12
2.75e9	4.9090909090909825e-12
2.772e9	4.668109668109805e-12
2.794e9	4.402290622763091e-12
2.816e9	4.165482954545362e-12
2.838e9	3.9006342494715416e-12
2.86e9	3.671328671328717e-12
2.882e9	3.4316446911866672e-12
2.904e9	3.2265840220385368e-12
2.926e9	2.966507177033459e-12
2.948e9	2.717096336499314e-12
2.97e9	2.4882154882154925e-12
2.992e9	2.2827540106952054e-12
3.014e9	2.106834771068336e-12
3.036e9	1.916996047430846e-12
3.058e9	1.7593198168737877e-12
3.08e9	1.5974025974026037e-12
3.102e9	1.408768536428104e-12
3.124e9	1.2996158770806661e-12
3.146e9	1.1665607120152427e-12
3.168e9	1.0385101010101023e-12
3.19e9	9.090909090909077e-13
3.212e9	8.125778331257744e-13
3.234e9	6.988249845392661e-13
3.256e9	5.988943488943479e-13
3.278e9	5.216595485051853e-13
3.3e9	4.4242424242424003e-13
3.322e9	3.7326911499096907e-13
3.344e9	3.0502392344497556e-13
3.366e9	2.287581699346396e-13
3.388e9	1.829988193624554e-13
3.41e9	1.4956011730205226e-13
3.432e9	1.19463869463869e-13
3.454e9	9.264620729588858e-14
3.476e9	6.904487917146125e-14
3.498e9	6.003430531732399e-14
3.52e9	4.8295454545454406e-14
3.542e9	2.823263692828902e-14
3.564e9	1.9640852974186256e-14
3.586e9	8.365867261572759e-15
3.608e9	2.7716186252771546e-15
3.63e9	0
-0.00999999999999994
1.518e9	0
1.54e9	6.493506493506452e-15
1.562e9	7.682458386683687e-14
1.584e9	1.704545454545443e-13
1.606e9	3.735990037359876e-13
1.628e9	7.800982800982772e-13
1.65e9	1.2303030303030222e-12
1.672e9	1.8959330143540637e-12
1.694e9	2.5914994096811927e-12
1.716e9	3.5547785547785064e-12
1.738e9	4.735327963175964e-12
1.76e9	6.159090909090771e-12
1.782e9	7.800224466891014e-12
1.804e9	9.628603104212477e-12
1.826e9	1.172508214676946e-11
1.848e9	1.3809523809524024e-11
1.87e9	1.624064171123097e-11
1.892e9	1.8514799154335304e-11
1.914e9	2.1102403343782998e-11
1.936e9	2.3780991735538896e-11
1.958e9	2.6455566905006183e-11
1.98e9	2.9080808080805086e-11
2.002e9	3.1848151848154e-11
2.024e9	3.4436758893277496e-11
2.046e9	3.697458455522672e-11
2.068e9	3.9443907156676327e-11
2.09e9	4.189473684210521e-11
2.112e9	4.4398674242428524e-11
2.134e9	4.6640112464860486e-11
2.156e9	4.876159554731675e-11
2.178e9	5.076675849403928e-11
2.2e9	5.249545454546349e-11
2.222e9	5.391539153915743e-11
2.244e9	5.532531194295666e-11
2.266e9	5.6641659311574786e-11
2.288e9	5.7779720279730136e-11
2.31e9	5.851515151513839e-11
2.332e9	5.919811320753954e-11
2.354e9	5.983857264229874e-11
2.376e9	6.019781144779525e-11
2.398e9	6.030442035028652e-11
2.42e9	6.035950413223639e-11
2.442e9	6.019656019657918e-11
2.464e9	5.987012987013228e-11
2.486e9	5.945293644408573e-11
2.508e9	5.89114832536012e-11
2.53e9	5.824110671935893e-11
2.552e9	5.749608150470317e-11
2.574e9	5.66472416472396e-11
2.596e9	5.560092449922293e-11
2.618e9	5.4545454545468255e-11
2.64e9	5.33674242424219e-11
2.662e9	5.1994740796396184e-11
2.684e9	5.0596125186289027e-11
2.706e9	4.931263858093771e-11
2.728e9	4.781524926686939e-11
2.75e9	4.624363636362153e-11
2.772e9	4.4668109668109554e-11
2.794e9	4.30708661417268e-11
2.816e9	4.150568181818512e-11
2.838e9	3.98696264975289e-11
2.86e9	3.819230769229983e-11
2.882e9	3.651630811935553e-11
2.904e9	3.484159779614098e-11
2.926e9	3.314764183184871e-11
2.948e9	3.144504748982867e-11
2.97e9	2.969360269360074e-11
2.992e9	2.8125000000002013e-11
3.014e9	2.6519575315200358e-11
3.036e9	2.502305665349378e-11
3.058e9	2.359058207978933e-11
3.08e9	2.216233766234087e-11
3.102e9	2.0680206318506634e-11
3.124e9	1.9286171574902425e-11
3.146e9	1.7914812460268792e-11
3.168e9	1.6695075757574765e-11
3.19e9	1.5463949843259016e-11
3.212e9	1.4255915317558925e-11
3.234e9	1.311688311688323e-11
3.256e9	1.199938574938597e-11
3.278e9	1.099755948749236e-11
3.3e9	1.009393939393907e-11
3.322e9	9.187236604454546e-12
3.344e9	8.382177033492814e-12
3.366e9	7.47177658942408e-12
3.388e9	6.785714285714174e-12
3.41e9	6.073313782991276e-12
3.432e9	5.393356643356488e-12
3.454e9	4.863925883034217e-12
3.476e9	4.2894131185269104e-12
3.498e9	3.762149799885708e-12
3.52e9	3.3011363636362745e-12
3.542e9	2.871259175606941e-12
3.564e9	2.528058361391717e-12
3.586e9	2.147239263803667e-12
3.608e9	1.8458980044345986e-12
