-0.056000000000000000	1.e-9
-0.049999999999999975	2.9923851753995107e-10
-0.039999999999999925	1.853531810328706e-11
-0.029999999999999923	2.599647855547372e-12
-0.019999999999999924	7.286057148156892e-13
-0.009999999999999926	2.870134937898467e-13
7.632783294297951e-17	1.528675101958821e-13
0.010000000000000009	1.0514141290806932e-13
0.02000000000000001	8.662767549530788e-14
0.03000000000000001	8.031074883088349e-14
0.04000000000000001	7.897416609368381e-14
0.05000000000000001	7.951361631084424e-14
0.06000000000000005	8.045619528035208e-14
0.07000000000000005	8.143593029182775e-14
0.08000000000000006	8.238949638109308e-14
0.09000000000000005	8.331211633949962e-14
0.10000000000000006	8.42055467893838e-14
0.1100000000000001	8.507212955756493e-14
0.12000000000000009	8.591395493022593e-14
0.1300000000000001	8.67328576112283e-14
0.1400000000000001	8.753045848259964e-14
0.1500000000000001	8.830819795235448e-14
0.16000000000000003	8.906736288088605e-14
0.17000000000000004	8.980910854085332e-14
0.18000000000000002	9.053447668970244e-14
0.19000000000000003	9.124441056651369e-14
0.20000000000000004	9.193976743118376e-14
0.21000000000000008	9.262132912202066e-14
0.22000000000000008	9.328981100220025e-14
0.23000000000000007	9.394586958624809e-14
0.24000000000000007	9.459010907734106e-14
0.25000000000000006	9.522308699989946e-14
0.26	9.584531907614311e-14
0.27	9.645728346704212e-14
0.28	9.705942447622947e-14
0.29000000000000004	9.765215579767473e-14
0.3	9.823586337404366e-14
0.31000000000000005	9.88109079212868e-14
0.32000000000000006	9.937762716589104e-14
0.33000000000000007	9.99363378337851e-14
0.3400000000000001	1.0048733742375081e-13
0.35000000000000003	1.01030905793218e-13
0.3600000000000001	1.0156730658012754e-13
0.3700000000000001	1.0209678848108134e-13
0.3800000000000001	1.0261958640315875e-13
0.3900000000000001	1.0313592250430802e-13
0.4000000000000001	1.036460071351756e-13
0.41000000000000014	1.0415003969361449e-13
0.42000000000000015	1.0464820940143265e-13
0.43000000000000016	1.0514069601199066e-13
0.44000000000000017	1.0562767045591001e-13
0.4500000000000001	1.0610929543143776e-13
0.45999999999999996	1.0658572594509403e-13
0.47	1.0705710980768648e-13
0.48	1.0752358809005737e-13
0.49	1.0798529554248527e-13
0.49999999999999994	1.0844236098124552e-13
0.51	1.0889490764539475e-13
0.52	1.0934305352651976e-13
0.53	1.0978691167394355e-13
0.54	1.1022659047754246e-13
0.55	1.1066219393017083e-13
0.56	1.1109382187145646e-13
0.5700000000000001	1.1152157021454343e-13
0.5800000000000001	1.1194553115722216e-13
0.5900000000000001	1.1236579337874557e-13
0.6000000000000001	1.1278244222349057e-13
0.6100000000000001	1.1319555987250388e-13
0.6200000000000001	1.1360522550393475e-13
0.6300000000000001	1.140115154431897e-13
0.6400000000000001	1.1441450330359032e-13
0.6500000000000001	1.148142601182914e-13
0.6600000000000001	1.152108544641014e-13
0.6700000000000002	1.1560435257776923e-13
0.6800000000000002	1.1599481846535253e-13
0.6900000000000002	1.1638231400508353e-13
0.7000000000000002	1.1676689904428827e-13
0.71	1.1714863149070027e-13
0.72	1.1752756739857102e-13
0.73	1.1790376104998077e-13
0.74	1.1827726503162008e-13
0.75	1.1864813030735977e-13
0.76	1.1901640628691362e-13
0.77	1.1938214089079442e-13
0.78	1.197453806118784e-13
0.79	1.2010617057371082e-13
0.8	1.20464554585807e-13
0.81	1.2082057519616064e-13
0.8200000000000001	1.2117427374104103e-13
0.8300000000000001	1.2152569039236032e-13
0.8400000000000001	1.218748642026417e-13
0.8500000000000001	1.222218331478409e-13
0.8600000000000001	1.22566634168045e-13
0.8700000000000001	1.2290930320627542e-13
0.8800000000000001	1.2324987524540282e-13
0.8900000000000001	1.2358838434334881e-13
0.9000000000000001	1.2392486366667751e-13
0.9100000000000001	1.242593455225895e-13
0.9200000000000002	1.2459186138951532e-13
0.9300000000000002	1.2492244194630012e-13
0.9400000000000002	1.252511171000825e-13
0.9500000000000002	1.255779160129609e-13
0.9600000000000002	1.2590286712747772e-13
0.9700000000000002	1.262259981910034e-13
0.9800000000000002	1.2654733627907831e-13
0.9900000000000002	1.268669078177552e-13
1.0000000000000002	1.2718473860498802e-13
1.01	1.2750085383116561e-13
1.02	1.278152780987513e-13
1.03	1.2812803544113822e-13
1.04	1.284391493407442e-13
1.05	1.2874864274636663e-13
1.06	1.2905653808983943e-13
1.07	1.2936285730204421e-13
1.08	1.2966762182828866e-13
1.09	1.299708526430745e-13
1.1	1.3027257026431613e-13
1.11	1.3057279476699508e-13
1.12	1.308715457963098e-13
1.1300000000000001	1.3116884258032011e-13
1.1400000000000001	1.3146470394213294e-13
1.1500000000000001	1.3175914831163188e-13
1.1600000000000001	1.320521937367379e-13
1.1700000000000002	1.3234385789435291e-13
1.1800000000000002	1.3263415810080093e-13
1.1900000000000002	1.329231113219637e-13
1.2000000000000002	1.332107341830291e-13
1.2100000000000002	1.3349704297790257e-13
1.2200000000000002	1.3378205367829e-13
1.2300000000000002	1.3406578194245167e-13
1.2400000000000002	1.343482431236698e-13
1.2500000000000002	1.3462945227843314e-13
1.26	1.3490942417429765e-13
1.27	1.351881732975455e-13
1.28	1.354657138605435e-13
1.29	1.3574205980886505e-13
1.3	1.3601722482819038e-13
1.3100000000000003	1.3629122235095946e-13
1.3200000000000003	1.3656406556283574e-13
1.3300000000000003	1.368357674089325e-13
1.3400000000000003	1.3710634059985078e-13
1.3500000000000003	1.3737579761754158e-13
1.36	1.3764415072094246e-13
1.37	1.3791141195149193e-13
1.3800000000000001	1.3817759313841616e-13
1.3900000000000001	1.3844270590387657e-13
1.4000000000000001	1.3870676166798262e-13
1.41	1.3896977165359916e-13
1.42	1.3923174689105752e-13
1.43	1.394926982226862e-13
1.44	1.3975263630723304e-13
1.45	1.400115716241451e-13
1.4600000000000002	1.4026951447770964e-13
1.4700000000000002	1.4052647500110084e-13
1.4800000000000002	1.4078246316027614e-13
1.4900000000000002	1.4103748875779195e-13
1.5000000000000002	1.4129156143647519e-13
